pool,margin,quality_floor,uahe_cap,min_cond_filled,prompts_total,prompts_kept,pairs,pass_rate,reject_no_valid_reject,reject_min_cond,reject_uahe_cap,reject_below_quality_floor
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.2,15.0,0.0,3139,1570,1570,0.5002,198,,74.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.2,15.0,0.3,3139,1569,1569,0.4998,198,1.0,74.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.2,15.0,0.5,3139,1536,1536,0.4893,193,39.0,74.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.2,15.0,0.6,3139,1529,1529,0.4871,193,46.0,74.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.2,15.0,0.7,3139,1529,1529,0.4871,193,46.0,74.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,-1.0,0.0,3139,1443,1443,0.4597,258,,,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,-1.0,0.3,3139,1443,1443,0.4597,258,,,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,-1.0,0.5,3139,1416,1416,0.4511,254,31.0,,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,-1.0,0.6,3139,1414,1414,0.4505,254,33.0,,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,-1.0,0.7,3139,1414,1414,0.4505,254,33.0,,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,3.0,0.0,3139,789,789,0.2514,153,,759.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,3.0,0.3,3139,789,789,0.2514,153,,759.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,3.0,0.5,3139,762,762,0.2428,149,31.0,759.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,3.0,0.6,3139,760,760,0.2421,149,33.0,759.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,3.0,0.7,3139,760,760,0.2421,149,33.0,759.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,5.0,0.0,3139,1106,1106,0.3523,156,,439.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,5.0,0.3,3139,1106,1106,0.3523,156,,439.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,5.0,0.5,3139,1079,1079,0.3437,152,31.0,439.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,5.0,0.6,3139,1077,1077,0.3431,152,33.0,439.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,5.0,0.7,3139,1077,1077,0.3431,152,33.0,439.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,10.0,0.0,3139,1414,1414,0.4505,160,,127.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,10.0,0.3,3139,1414,1414,0.4505,160,,127.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,10.0,0.5,3139,1387,1387,0.4419,156,31.0,127.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,10.0,0.6,3139,1385,1385,0.4412,156,33.0,127.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,10.0,0.7,3139,1385,1385,0.4412,156,33.0,127.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,15.0,0.0,3139,1434,1434,0.4568,193,,74.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,15.0,0.3,3139,1434,1434,0.4568,193,,74.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,15.0,0.5,3139,1407,1407,0.4482,189,31.0,74.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,15.0,0.6,3139,1405,1405,0.4476,189,33.0,74.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.01,0.3,15.0,0.7,3139,1405,1405,0.4476,189,33.0,74.0,1438.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,-1.0,0.0,3139,2099,2099,0.6687,1040,,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,-1.0,0.3,3139,2096,2096,0.6677,828,215.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,-1.0,0.5,3139,1636,1636,0.5212,438,1065.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,-1.0,0.6,3139,1623,1623,0.517,435,1081.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,-1.0,0.7,3139,1623,1623,0.517,435,1081.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,3.0,0.0,3139,1202,1202,0.3829,299,,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,3.0,0.3,3139,1199,1199,0.382,225,77.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,3.0,0.5,3139,761,761,0.2424,152,588.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,3.0,0.6,3139,757,757,0.2412,152,592.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,3.0,0.7,3139,757,757,0.2412,152,592.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,5.0,0.0,3139,1518,1518,0.4836,385,,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,5.0,0.3,3139,1515,1515,0.4826,279,109.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,5.0,0.5,3139,1071,1071,0.3412,168,664.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,5.0,0.6,3139,1062,1062,0.3383,167,674.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,5.0,0.7,3139,1062,1062,0.3383,167,674.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,10.0,0.0,3139,2004,2004,0.6384,575,,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,10.0,0.3,3139,2001,2001,0.6375,421,157.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,10.0,0.5,3139,1541,1541,0.4909,215,823.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,10.0,0.6,3139,1528,1528,0.4868,214,837.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,10.0,0.7,3139,1528,1528,0.4868,214,837.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,15.0,0.0,3139,2060,2060,0.6563,770,,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,15.0,0.3,3139,2057,2057,0.6553,584,189.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,15.0,0.5,3139,1597,1597,0.5088,295,938.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,15.0,0.6,3139,1584,1584,0.5046,293,953.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.0,15.0,0.7,3139,1584,1584,0.5046,293,953.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,-1.0,0.0,3139,2082,2082,0.6633,484,,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,-1.0,0.3,3139,2079,2079,0.6623,484,3.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,-1.0,0.5,3139,1635,1635,0.5209,436,495.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,-1.0,0.6,3139,1623,1623,0.517,435,508.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,-1.0,0.7,3139,1623,1623,0.517,435,508.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,3.0,0.0,3139,1187,1187,0.3781,198,,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,3.0,0.3,3139,1184,1184,0.3772,198,3.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,3.0,0.5,3139,761,761,0.2424,152,472.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,3.0,0.6,3139,757,757,0.2412,152,476.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,3.0,0.7,3139,757,757,0.2412,152,476.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,5.0,0.0,3139,1503,1503,0.4788,215,,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,5.0,0.3,3139,1500,1500,0.4779,215,3.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,5.0,0.5,3139,1071,1071,0.3412,168,479.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,5.0,0.6,3139,1062,1062,0.3383,167,489.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,5.0,0.7,3139,1062,1062,0.3383,167,489.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,10.0,0.0,3139,1987,1987,0.633,263,,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,10.0,0.3,3139,1984,1984,0.632,263,3.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,10.0,0.5,3139,1540,1540,0.4906,215,495.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,10.0,0.6,3139,1528,1528,0.4868,214,508.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,10.0,0.7,3139,1528,1528,0.4868,214,508.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,15.0,0.0,3139,2043,2043,0.6508,342,,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,15.0,0.3,3139,2040,2040,0.6499,342,3.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,15.0,0.5,3139,1596,1596,0.5084,294,495.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,15.0,0.6,3139,1584,1584,0.5046,293,508.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.05,15.0,0.7,3139,1584,1584,0.5046,293,508.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,-1.0,0.0,3139,1683,1683,0.5362,442,,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,-1.0,0.3,3139,1680,1680,0.5352,442,3.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,-1.0,0.5,3139,1632,1632,0.5199,436,57.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,-1.0,0.6,3139,1622,1622,0.5167,435,68.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,-1.0,0.7,3139,1622,1622,0.5167,435,68.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,3.0,0.0,3139,793,793,0.2526,157,,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,3.0,0.3,3139,790,790,0.2517,157,3.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,3.0,0.5,3139,761,761,0.2424,152,37.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,3.0,0.6,3139,757,757,0.2412,152,41.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,3.0,0.7,3139,757,757,0.2412,152,41.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,5.0,0.0,3139,1108,1108,0.353,174,,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,5.0,0.3,3139,1105,1105,0.352,174,3.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,5.0,0.5,3139,1070,1070,0.3409,168,44.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,5.0,0.6,3139,1062,1062,0.3383,167,53.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,5.0,0.7,3139,1062,1062,0.3383,167,53.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,10.0,0.0,3139,1589,1589,0.5062,221,,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,10.0,0.3,3139,1586,1586,0.5053,221,3.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,10.0,0.5,3139,1538,1538,0.49,215,57.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,10.0,0.6,3139,1528,1528,0.4868,214,68.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,10.0,0.7,3139,1528,1528,0.4868,214,68.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,15.0,0.0,3139,1644,1644,0.5237,300,,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,15.0,0.3,3139,1641,1641,0.5228,300,3.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,15.0,0.5,3139,1593,1593,0.5075,294,57.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,15.0,0.6,3139,1583,1583,0.5043,293,68.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.1,15.0,0.7,3139,1583,1583,0.5043,293,68.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,-1.0,0.0,3139,1603,1603,0.5107,317,,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,-1.0,0.3,3139,1601,1601,0.51,317,2.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,-1.0,0.5,3139,1561,1561,0.4973,312,47.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,-1.0,0.6,3139,1552,1552,0.4944,312,56.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,-1.0,0.7,3139,1552,1552,0.4944,312,56.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,3.0,0.0,3139,792,792,0.2523,157,,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,3.0,0.3,3139,790,790,0.2517,157,2.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,3.0,0.5,3139,761,761,0.2424,152,36.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,3.0,0.6,3139,757,757,0.2412,152,40.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,3.0,0.7,3139,757,757,0.2412,152,40.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,5.0,0.0,3139,1106,1106,0.3523,172,,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,5.0,0.3,3139,1104,1104,0.3517,172,2.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,5.0,0.5,3139,1069,1069,0.3406,167,42.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,5.0,0.6,3139,1062,1062,0.3383,167,49.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,5.0,0.7,3139,1062,1062,0.3383,167,49.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.03,0.15,10.0,0.0,3139,1572,1572,0.5008,210,,138.0,1219.0
